Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,401,8,T:System.Windows.Controls.TextBox,,,,,TrendReportID.Text         = cfg.TrendReportId;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,401,8,P:System.Windows.Controls.TextBox.Text,,,,,TrendReportID.Text         = cfg.TrendReportId;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,400,8,T:System.Windows.Controls.RadioButton,,,,,"UseTrendReportID.IsChecked = cfg.Trending == ""UseTrendReportID"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,400,8,P:System.Windows.Controls.Primitives.ToggleButton.IsChecked,,,,,"UseTrendReportID.IsChecked = cfg.Trending == ""UseTrendReportID"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,399,8,T:System.Windows.Controls.RadioButton,,,,,"AssociatedTrend.IsChecked = cfg.Trending == ""AssociatedTrend"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,399,8,P:System.Windows.Controls.Primitives.ToggleButton.IsChecked,,,,,"AssociatedTrend.IsChecked = cfg.Trending == ""AssociatedTrend"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,398,8,T:System.Windows.Controls.RadioButton,,,,,"DoNotTrend.IsChecked      = cfg.Trending == ""DoNotTrend"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,398,8,P:System.Windows.Controls.Primitives.ToggleButton.IsChecked,,,,,"DoNotTrend.IsChecked      = cfg.Trending == ""DoNotTrend"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,395,61,P:System.Windows.Controls.ListBoxItem.IsSelected,,,,,item.IsSelected = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,395,12,P:System.Windows.FrameworkElement.Tag,,,,,if (item.Tag?.ToString() == cfg.PostRunAction) { item.IsSelected = true; break; }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,394,8,T:System.Windows.Controls.ComboBox,,,,,foreach (ComboBoxItem item in PostRunAction.Items)              if (item.Tag?.ToString() == cfg.PostRunAction) { item.IsSelected = true; break; }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,394,8,T:System.Windows.Controls.ItemCollection,,,,,foreach (ComboBoxItem item in PostRunAction.Items)              if (item.Tag?.ToString() == cfg.PostRunAction) { item.IsSelected = true; break; }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,394,8,P:System.Windows.Controls.ItemsControl.Items,,,,,foreach (ComboBoxItem item in PostRunAction.Items)              if (item.Tag?.ToString() == cfg.PostRunAction) { item.IsSelected = true; break; }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,391,8,T:System.Windows.Controls.TextBox,,,,,ProxyUserName.Text            = cfg.ProxyUserName;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,391,8,P:System.Windows.Controls.TextBox.Text,,,,,ProxyUserName.Text            = cfg.ProxyUserName;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,390,8,T:System.Windows.Controls.TextBox,,,,,ProxyURL.Text                 = cfg.ProxyUrl;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,390,8,P:System.Windows.Controls.TextBox.Text,,,,,ProxyURL.Text                 = cfg.ProxyUrl;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,389,8,T:System.Windows.Controls.TextBox,,,,,TestInstanceID.Text           = cfg.TestInstanceId;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,389,8,P:System.Windows.Controls.TextBox.Text,,,,,TestInstanceID.Text           = cfg.TestInstanceId;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,388,8,T:System.Windows.Controls.RadioButton,,,,,SpecifyTestInstance.IsChecked = !cfg.AutoTestInstance;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,388,8,P:System.Windows.Controls.Primitives.ToggleButton.IsChecked,,,,,SpecifyTestInstance.IsChecked = !cfg.AutoTestInstance;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,387,8,T:System.Windows.Controls.RadioButton,,,,,AutoTestInstance.IsChecked    = cfg.AutoTestInstance;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,387,8,P:System.Windows.Controls.Primitives.ToggleButton.IsChecked,,,,,AutoTestInstance.IsChecked    = cfg.AutoTestInstance;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,386,8,T:System.Windows.Controls.TextBox,,,,,TestID.Text                   = cfg.TestId;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,386,8,P:System.Windows.Controls.TextBox.Text,,,,,TestID.Text                   = cfg.TestId;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,385,8,T:System.Windows.Controls.TextBox,,,,,Project.Text                  = cfg.Project;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,385,8,P:System.Windows.Controls.TextBox.Text,,,,,Project.Text                  = cfg.Project;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,384,8,T:System.Windows.Controls.TextBox,,,,,Domain.Text                   = cfg.Domain;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,384,8,P:System.Windows.Controls.TextBox.Text,,,,,Domain.Text                   = cfg.Domain;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,383,8,T:System.Windows.Controls.TextBox,,,,,PCUserName.Text               = cfg.UserName;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,383,8,P:System.Windows.Controls.TextBox.Text,,,,,PCUserName.Text               = cfg.UserName;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,382,8,T:System.Windows.Controls.CheckBox,,,,,UseTokenForAuthentication.IsChecked = cfg.UseTokenForAuthentication;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,382,8,P:System.Windows.Controls.Primitives.ToggleButton.IsChecked,,,,,UseTokenForAuthentication.IsChecked = cfg.UseTokenForAuthentication;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,381,8,T:System.Windows.Controls.TextBox,,,,,PCServerURL.Text              = cfg.ServerUrl;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,381,8,P:System.Windows.Controls.TextBox.Text,,,,,PCServerURL.Text              = cfg.ServerUrl;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,375,35,T:System.Windows.Controls.TextBox,,,,,DescriptionText
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,375,35,P:System.Windows.Controls.TextBox.Text,,,,,DescriptionText.Text
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,374,35,T:System.Windows.Controls.TextBox,,,,,NodeDistPath
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,374,35,P:System.Windows.Controls.TextBox.Text,,,,,NodeDistPath.Text
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,373,35,T:System.Windows.Controls.TextBox,,,,,ArtifactsDirectory
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,373,35,P:System.Windows.Controls.TextBox.Text,,,,,ArtifactsDirectory.Text
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,372,35,T:System.Windows.Controls.TextBox,,,,,TimeslotRepeatAttempts
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,372,35,P:System.Windows.Controls.TextBox.Text,,,,,TimeslotRepeatAttempts.Text
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,371,35,T:System.Windows.Controls.TextBox,,,,,TimeslotRepeatDelay
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,371,35,P:System.Windows.Controls.TextBox.Text,,,,,TimeslotRepeatDelay.Text
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,370,35,T:System.Windows.Controls.RadioButton,,,,,RepeatWithParameters
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,370,35,P:System.Windows.Controls.Primitives.ToggleButton.IsChecked,,,,,RepeatWithParameters.IsChecked
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,369,35,T:System.Windows.Controls.CheckBox,,,,,UseSLAStatus
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,369,35,P:System.Windows.Controls.Primitives.ToggleButton.IsChecked,,,,,UseSLAStatus.IsChecked
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,368,35,T:System.Windows.Controls.CheckBox,,,,,UseVUDs
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,368,35,P:System.Windows.Controls.Primitives.ToggleButton.IsChecked,,,,,UseVUDs.IsChecked
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,366,72,T:System.Windows.Controls.TextBox,,,,,TrendReportID
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,366,72,P:System.Windows.Controls.TextBox.Text,,,,,TrendReportID.Text
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,366,35,T:System.Windows.Controls.RadioButton,,,,,UseTrendReportID
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,366,35,P:System.Windows.Controls.Primitives.ToggleButton.IsChecked,,,,,UseTrendReportID.IsChecked
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,364,35,T:System.Windows.Controls.RadioButton,,,,,AssociatedTrend
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,364,35,P:System.Windows.Controls.Primitives.ToggleButton.IsChecked,,,,,AssociatedTrend.IsChecked
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,363,35,T:System.Windows.Controls.RadioButton,,,,,DoNotTrend
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,363,35,P:System.Windows.Controls.Primitives.ToggleButton.IsChecked,,,,,DoNotTrend.IsChecked
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,362,79,P:System.Windows.FrameworkElement.Tag,,,,,.Tag
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,362,51,T:System.Windows.Controls.ComboBox,,,,,PostRunAction
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,362,51,P:System.Windows.Controls.Primitives.Selector.SelectedItem,,,,,PostRunAction.SelectedItem
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,361,35,T:System.Windows.Controls.TextBox,,,,,ProxyUserName
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,361,35,P:System.Windows.Controls.TextBox.Text,,,,,ProxyUserName.Text
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,360,35,T:System.Windows.Controls.TextBox,,,,,ProxyURL
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,360,35,P:System.Windows.Controls.TextBox.Text,,,,,ProxyURL.Text
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,359,77,T:System.Windows.Controls.TextBox,,,,,TestInstanceID
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,359,77,P:System.Windows.Controls.TextBox.Text,,,,,TestInstanceID.Text
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,359,36,T:System.Windows.Controls.RadioButton,,,,,SpecifyTestInstance
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,359,36,P:System.Windows.Controls.Primitives.ToggleButton.IsChecked,,,,,SpecifyTestInstance.IsChecked
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,358,35,T:System.Windows.Controls.RadioButton,,,,,AutoTestInstance
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,358,35,P:System.Windows.Controls.Primitives.ToggleButton.IsChecked,,,,,AutoTestInstance.IsChecked
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,357,35,T:System.Windows.Controls.TextBox,,,,,TestID
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,357,35,P:System.Windows.Controls.TextBox.Text,,,,,TestID.Text
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,356,35,T:System.Windows.Controls.TextBox,,,,,Project
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,356,35,P:System.Windows.Controls.TextBox.Text,,,,,Project.Text
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,355,35,T:System.Windows.Controls.TextBox,,,,,Domain
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,355,35,P:System.Windows.Controls.TextBox.Text,,,,,Domain.Text
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,354,35,T:System.Windows.Controls.TextBox,,,,,PCUserName
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,354,35,P:System.Windows.Controls.TextBox.Text,,,,,PCUserName.Text
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,353,36,T:System.Windows.Controls.CheckBox,,,,,UseTokenForAuthentication
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,353,36,P:System.Windows.Controls.Primitives.ToggleButton.IsChecked,,,,,UseTokenForAuthentication.IsChecked
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,352,35,T:System.Windows.Controls.TextBox,,,,,PCServerURL
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,352,35,P:System.Windows.Controls.TextBox.Text,,,,,PCServerURL.Text
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,332,12,T:System.Windows.MessageBoxResult,,,,,if (result == MessageBoxResult.No) { e.Cancel = true; return; }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,332,12,T:System.Windows.MessageBoxResult,,,,,if (result == MessageBoxResult.No) { e.Cancel = true; return; }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,332,12,F:System.Windows.MessageBoxResult.No,,,,,if (result == MessageBoxResult.No) { e.Cancel = true; return; }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,329,12,T:System.Windows.MessageBoxImage,,,,,"var result = MessageBox.Show(                  ""A test is still running. Stop it and close?"",                  ""PluginsUI"", MessageBoxButton.YesNo, MessageBoxImage.Warning);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,329,12,T:System.Windows.MessageBoxImage,,,,,"var result = MessageBox.Show(                  ""A test is still running. Stop it and close?"",                  ""PluginsUI"", MessageBoxButton.YesNo, MessageBoxImage.Warning);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,329,12,F:System.Windows.MessageBoxImage.Warning,,,,,"var result = MessageBox.Show(                  ""A test is still running. Stop it and close?"",                  ""PluginsUI"", MessageBoxButton.YesNo, MessageBoxImage.Warning);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,329,12,T:System.Windows.MessageBoxButton,,,,,"var result = MessageBox.Show(                  ""A test is still running. Stop it and close?"",                  ""PluginsUI"", MessageBoxButton.YesNo, MessageBoxImage.Warning);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,329,12,T:System.Windows.MessageBoxButton,,,,,"var result = MessageBox.Show(                  ""A test is still running. Stop it and close?"",                  ""PluginsUI"", MessageBoxButton.YesNo, MessageBoxImage.Warning);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,329,12,F:System.Windows.MessageBoxButton.YesNo,,,,,"var result = MessageBox.Show(                  ""A test is still running. Stop it and close?"",                  ""PluginsUI"", MessageBoxButton.YesNo, MessageBoxImage.Warning);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,329,12,T:System.Windows.MessageBox,,,,,"var result = MessageBox.Show(                  ""A test is still running. Stop it and close?"",                  ""PluginsUI"", MessageBoxButton.YesNo, MessageBoxImage.Warning);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,329,12,T:System.Windows.MessageBoxResult,,,,,"var result = MessageBox.Show(                  ""A test is still running. Stop it and close?"",                  ""PluginsUI"", MessageBoxButton.YesNo, MessageBoxImage.Warning);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,329,12,"M:System.Windows.MessageBox.Show(System.String,System.String,System.Windows.MessageBoxButton,System.Windows.MessageBoxImage)",,,,,"var result = MessageBox.Show(                  ""A test is still running. Stop it and close?"",                  ""PluginsUI"", MessageBoxButton.YesNo, MessageBoxImage.Warning);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,312,4,T:System.Windows.Controls.SelectionChangedEventArgs,,,,,"private void PostRunAction_SelectionChanged(object sender, SelectionChangedEventArgs e)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,318,12,T:System.Windows.Controls.RadioButton,,,,,DoNotTrend.IsChecked = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,318,12,P:System.Windows.Controls.Primitives.ToggleButton.IsChecked,,,,,DoNotTrend.IsChecked = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,317,8,T:System.Windows.Controls.RadioButton,,,,,"if (tag == ""DoNotCollate"" && DoNotTrend is not null)              DoNotTrend.IsChecked = true;"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,316,8,T:System.Windows.Controls.StackPanel,,,,,"TrendingGroup.IsEnabled = tag != ""DoNotCollate"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,316,8,P:System.Windows.UIElement.IsEnabled,,,,,"TrendingGroup.IsEnabled = tag != ""DoNotCollate"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,315,8,P:System.Windows.FrameworkElement.Tag,,,,,var tag = ((ComboBoxItem?)PostRunAction.SelectedItem)?.Tag?.ToString();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,315,8,T:System.Windows.Controls.ComboBox,,,,,var tag = ((ComboBoxItem?)PostRunAction.SelectedItem)?.Tag?.ToString();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,315,8,P:System.Windows.Controls.Primitives.Selector.SelectedItem,,,,,var tag = ((ComboBoxItem?)PostRunAction.SelectedItem)?.Tag?.ToString();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,314,8,T:System.Windows.Controls.StackPanel,,,,,if (TrendingGroup is null) return;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,299,4,T:System.Windows.RoutedEventArgs,,,,,"private void TimeslotRepeat_Checked(object sender, RoutedEventArgs e)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,308,12,T:System.Windows.Controls.TextBox,,,,,TimeslotRepeatAttempts.Clear();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,308,12,M:System.Windows.Controls.TextBox.Clear,,,,,TimeslotRepeatAttempts.Clear();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,307,12,T:System.Windows.Controls.TextBox,,,,,TimeslotRepeatDelay.Clear();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,307,12,M:System.Windows.Controls.TextBox.Clear,,,,,TimeslotRepeatDelay.Clear();
